work_id,name,created_at,director,publisher,ai_summary,cover_img,reward
40617,creep,2004-01-01,크리스토퍼 스미스,UK Film Council,,https://image.tmdb.org/t/p/w500/x79eC0FiTQcpFWUgvb7fmHMaj1g.jpg,
40629,pride  prejudice,2005-01-01,조 라이트,StudioCanal,,https://image.tmdb.org/t/p/w500/tQ303fQUo5Mv5Txgpl2DPS2Jq0e.jpg,
40723,wolf creek,2005-01-01,Greg McLean,Dimension Films,,https://image.tmdb.org/t/p/w500/9ZhKlENIKxVVvxihM70GAh3dPPX.jpg,
40732,descent the,2005-01-01,닐 마샬,Celador Films,,https://image.tmdb.org/t/p/w500/1Q88j3cgRqLuxkfcYswbVbmmox8.jpg,
40815,harry potter and the goblet of fire,2005-01-01,마이크 뉴웰,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/h6BhNwNXg0IEbs2PoWfCX9QEvgl.jpg,
40819,walk the line,2005-01-01,제임스 맨골드,Mars Media Beteiligungs,,https://image.tmdb.org/t/p/w500/eV61rwiaprn2spmEvXwcSrZJh55.jpg,
40826,rent,2005-01-01,크리스 콜럼버스,1492 Pictures,,https://image.tmdb.org/t/p/w500/A5awt3kxWTM6R1uuiy3DKg0QNHx.jpg,
40851,zathura,2005-01-01,존 파브로,Teitler Film,,https://image.tmdb.org/t/p/w500/vqlO85lnKJYjermfKKs0af8LRTA.jpg,
40870,crazy,2005-01-01,장 마크 발레,Cirrus Communications,,https://image.tmdb.org/t/p/w500/5NwzcLivFicMN2Z4ZntMo29JCxh.jpg,
40946,sarah silverman jesus is magic,2005-01-01,Liam Lynch,Black Gold Films,,https://image.tmdb.org/t/p/w500/uKuAGLz9eUWw3tnuXPRChpK7lYI.jpg,
40955,breakfast on pluto,2005-01-01,닐 조던,Fís Éireann/Screen Ireland,,https://image.tmdb.org/t/p/w500/t3zfRyPbPBEIJix0No1ToLs0yrZ.jpg,
40959,ice harvest the,2005-01-01,해롤드 래미스,Focus Features,,https://image.tmdb.org/t/p/w500/8N2X2u6nPoPEwRLIZbKacJw1xrC.jpg,
40962,yours mine and ours,2005-01-01,Raja Gosnell,Paramount Pictures,,https://image.tmdb.org/t/p/w500/1SfsoUYXRRrfL31br8q4DlTYvKK.jpg,
40966,libertine the,2004-01-01,Laurence Dunmore,First Choice Films,,https://image.tmdb.org/t/p/w500/wzxMKuP3dASqTlz1l1dp7c9mS0O.jpg,
41014,bird with the crystal plumage the,1970-01-01,다리오 아르젠토,Seda Spettacoli,,https://image.tmdb.org/t/p/w500/msuebjNNzdfp56a3EzPiZGWBBLw.jpg,
41285,match point,2005-01-01,우디 앨런,BBC Film,,https://image.tmdb.org/t/p/w500/sTTp5CfMZAq0FWXoU7Nml6CtEfY.jpg,
41527,paradise now,2005-01-01,Hany Abu-Assad,Lama Films,,https://image.tmdb.org/t/p/w500/qWZkYa8VdcDZk8uzRB2PfhpM9IL.jpg,
41566,chronicles of narnia the lion the witch and the wardrobe the,2005-01-01,앤드류 애덤슨,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/vSY6MgDWD5Ch5I87X8BaxZyydCI.jpg,
41569,king kong,2005-01-01,피터 잭슨,Universal Pictures,,https://image.tmdb.org/t/p/w500/51YN66JgY2D6eexN3PwWQwZTXTH.jpg,
41571,memoirs of a geisha,2005-01-01,롭 마셜,Columbia Pictures,,https://image.tmdb.org/t/p/w500/x5TcCkbDohhFBpGZSos4x7secFx.jpg,
41573,family stone the,2005-01-01,Thomas Bezucha,Fox 2000 Pictures,,https://image.tmdb.org/t/p/w500/5A51jvkYrqyOJ6lyV972PrWTPPi.jpg,
41617,havoc,2005-01-01,Barbara Kopple,Media 8 Entertainment,,https://image.tmdb.org/t/p/w500/egZsyd1kOsW8nkScANIWrDtGQkf.jpg,
41627,samurai rebellion,1967-01-01,고바야시 마사키,TOHO,,https://image.tmdb.org/t/p/w500/cTyIHiROkThFRlvaNOfQiPg6cod.jpg,
41712,room for romeo brass a,1999-01-01,Shane Meadows,Alliance Atlantis,,https://image.tmdb.org/t/p/w500/gLpv2UUf5We4sXDKdo11aFfnKgw.jpg,
41716,matador the,2005-01-01,Richard Shepard,Stratus Film Co.,,https://image.tmdb.org/t/p/w500/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg,
41724,walmart the high cost of low price,2005-01-01,Robert Greenwald,Brave New Films,,https://image.tmdb.org/t/p/w500/6PYx4HEbczd9QUCex5Wspkhjef5.jpg,
41769,mozart and the whale,2005-01-01,Petter Næss,Equity Pictures Medienfonds II,,https://image.tmdb.org/t/p/w500/aklblysd3jShpjzh1ryYWYowEUM.jpg,
41828,dont look now were being shot at,1966-01-01,Gérard Oury,Les Films Corona,,https://image.tmdb.org/t/p/w500/835Yw9f0gYyR8RSsDKL34VEgCjL.jpg,
41863,three burials of melquiades estrada the,2006-01-01,토미 리 존스,EuropaCorp,,https://image.tmdb.org/t/p/w500/qJ0WL951BC3Rgys1s4MCjkMjSzA.jpg,
41997,munich,2005-01-01,스티븐 스필버그,Universal Pictures,,https://image.tmdb.org/t/p/w500/jf0ZUu2bZFya0Ysje4AWGyntAq1.jpg,
42002,producers the,2005-01-01,Susan Stroman,Universal Pictures,,https://image.tmdb.org/t/p/w500/sKD9kRWBYqqkeUgrbyCY2ncxcgp.jpg,
42004,transamerica,2005-01-01,Duncan Tucker,Belladonna Productions,,https://image.tmdb.org/t/p/w500/kCi9DjLFsYHJmM3igCWLN4gSRSD.jpg,
42007,rumor has it,2005-01-01,롭 라이너,Village Roadshow Pictures,,https://image.tmdb.org/t/p/w500/ypirKAqugrpevnEqMJxkBoIlgco.jpg,
42009,cheaper by the dozen 2,2005-01-01,Adam Shankman,20th Century Fox,,https://image.tmdb.org/t/p/w500/hqycQ03ZXfOqpSC4oTuBoZCJBXj.jpg,
42011,fun with dick and jane,2005-01-01,Dean Parisot,JC 23 Entertainment,,https://image.tmdb.org/t/p/w500/gmIPvoyJttj1anrwdd1CsYpDz6T.jpg,
42013,ringer the,2005-01-01,Barry W. Blaustein,Fox Searchlight Pictures,,https://image.tmdb.org/t/p/w500/sEkEGRMaqDj4SMofgjOYVGR4o18.jpg,
42015,casanova,2005-01-01,라세 할스트룀,Power,,https://image.tmdb.org/t/p/w500/jg5lanmCk7XxeOkhdqWmjadGPAd.jpg,
42018,mrs henderson presents,2005-01-01,스티븐 프리어스,Pathe,,https://image.tmdb.org/t/p/w500/rFmx0ajncGacM8Ono9vpXiHt7Vy.jpg,
42176,ear the,1970-01-01,Karel Kachyňa,Filmové studio Barrandov,,https://image.tmdb.org/t/p/w500/tvLMBdTZPxMvWoBis5Sel05lDB6.jpg,
42191,luxo jr,1986-01-01,존 라세터,Pixar,,https://image.tmdb.org/t/p/w500/as8xF0wOawngZ1G3qg5gs0VQea3.jpg,
42285,dentist the,1996-01-01,브라이언 유즈나,Trimark Pictures,,https://image.tmdb.org/t/p/w500/4jKZXQy0OJW3B0tt8AdQ8epI9sU.jpg,
42418,new world the,2005-01-01,테렌스 말릭,New Line Cinema,,https://image.tmdb.org/t/p/w500/dPyWMlQd54r3pK17GKG3iqjvNZ7.jpg,
42422,voices of a distant star,2003-01-01,신카이 마코토,CoMix Wave Films,,https://image.tmdb.org/t/p/w500/yFrxddseYpacRzpZRfACeldopd9.jpg,
42556,7 faces of dr lao,1964-01-01,George Pal,George Pal Productions,,https://image.tmdb.org/t/p/w500/dwUTdtGUDmCb3Tiz6iTzBuONGTQ.jpg,
42559,samurai assassin,1965-01-01,岡本喜八,TOHO,,https://image.tmdb.org/t/p/w500/nBkGctV8Vvg3S3qB5Tb678meYrL.jpg,
42602,boys of baraka the,2005-01-01,Rachel Grady,Loki Films,,https://image.tmdb.org/t/p/w500/pLSl9EzNvvtS3skxdYqztjSSS6h.jpg,
42632,lady vengeance,2005-01-01,박찬욱,TSJ Entertainment,,https://image.tmdb.org/t/p/w500/8DKfKzToiN9uZAQs9ojDQyqAYr0.jpg,
42718,district 13,2004-01-01,Pierre Morel,EuropaCorp,,https://image.tmdb.org/t/p/w500/nrmaQiO9mqEM13czY0zSq9pGcFk.jpg,
42723,hostel,2005-01-01,일라이 로스,International Production Company,,https://image.tmdb.org/t/p/w500/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg,
42725,grandmas boy,2006-01-01,Nicholaus Goossen,20th Century Fox,,https://image.tmdb.org/t/p/w500/fSRdHBtisU0zhks4OjKezI3jnt7.jpg,
42728,tristan  isolde,2006-01-01,Kevin Reynolds,QI Quality International GmbH Co. KG,,https://image.tmdb.org/t/p/w500/r7TpY5hJ4jQGH7c8yzJgBnTwPH6.jpg,
42730,glory road,2006-01-01,James Gartner,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/bGRSV5tStxDNPRLCewnOeeiZzrY.jpg,
42732,last holiday,2006-01-01,웨인 왕,Paramount Pictures,,https://image.tmdb.org/t/p/w500/5k8y5Fo7DNkkxuTG58AsDtpN3Ss.jpg,
42734,hoodwinked,2005-01-01,Cory Edwards,Kanbar Entertainment,,https://image.tmdb.org/t/p/w500/3d37D9fivOE2vMXjNkWCci28u5b.jpg,
42738,underworld evolution,2006-01-01,렌 와이즈먼,Screen Gems,,https://image.tmdb.org/t/p/w500/sR4eXYYdggFMSGe76ZWqUfC70m6.jpg,
42740,looking for comedy in the muslim world,2005-01-01,앨버트 브룩스,Shangri-La Entertainment,,https://image.tmdb.org/t/p/w500/7U1stA5Jr2PjGKu21mIA3mHnohl.jpg,
42761,casper meets wendy,1998-01-01,Sean McNamara,Saban Entertainment,,https://image.tmdb.org/t/p/w500/zYJWQvee9CN6nc9En2KUWewHGHr.jpg,
42943,revolution,1985-01-01,휴 허드슨,Goldcrest,,https://image.tmdb.org/t/p/w500/m4LPxSJ8G8KVtySaleJhlTJqKBF.jpg,
42946,project a,1983-01-01,성룡,Paragon Films,,https://image.tmdb.org/t/p/w500/hti0C5uoE7Eo5DVuklNeqQpHOiJ.jpg,
43289,bird people in china the,1998-01-01,미이케 다카시,Excellent Film,,https://image.tmdb.org/t/p/w500/rN3ijOM1YSHeVeHlfwJsupHXEEV.jpg,
43333,water,2005-01-01,Deepa Mehta,David Hamilton Productions,,https://image.tmdb.org/t/p/w500/tdg6JKcqjS7szenmabGAbe5RGdN.jpg,
43376,sophie scholl the final days,2005-01-01,Marc Rothemund,Goldkind Filmproduktion,,https://image.tmdb.org/t/p/w500/2Q0Y9cr3tHPDoG664bSBddmAcx6.jpg,
43396,worlds fastest indian the,2005-01-01,Roger Donaldson,New Zealand Film Commission,,https://image.tmdb.org/t/p/w500/asVxl7whjwic7XaKxVut8lNAh07.jpg,
43419,bandidas,2006-01-01,Espen Sandberg,A.J.O.Z. Films,,https://image.tmdb.org/t/p/w500/1ce79vTkYatriMvbKl9ec7KWMlM.jpg,
43460,tristram shandy a cock and bull story,2005-01-01,마이클 윈터바텀,Scion Films,,https://image.tmdb.org/t/p/w500/g14QNhGkWLviBr18nCGDB1U8w8f.jpg,
43549,helter skelter,2004-01-01,John Gray,Lakeside Productions,,https://image.tmdb.org/t/p/w500/qunKvPx1m2VuuMELKIMqPKjkwbT.jpg,
43556,annapolis,2006-01-01,저스틴 린,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg,
43558,big mommas house 2,2006-01-01,John Whitesell,Big Lou House Productions,,https://image.tmdb.org/t/p/w500/jqUiXp2sKUFaZyvfC9OuhqvS8G1.jpg,
43560,nanny mcphee,2005-01-01,Kirk Jones,Metro-Goldwyn-Mayer,,https://image.tmdb.org/t/p/w500/9F6lkziMV0JbqlO4ehz4S9XxqWd.jpg,
43677,tuskegee airmen the,1995-01-01,Robert Markowitz,HBO,,https://image.tmdb.org/t/p/w500/8xgYqh9XlFLusp4R8u5ocZM0WjV.jpg,
43679,final destination 3,2006-01-01,James Wong,New Line Cinema,,https://image.tmdb.org/t/p/w500/gGSZPvotlWff9CE2eqNTBkzxIYl.jpg,
43684,something new,2006-01-01,사나 햄리,Gramercy Pictures,,https://image.tmdb.org/t/p/w500/w1nURdrpMLdUbcb67BUy77syi04.jpg,
43708,block party,2005-01-01,미셸 공드리,Rogue Pictures,,https://image.tmdb.org/t/p/w500/lGS9iKGGRjM049ZGK4J8TvQeBHg.jpg,
43744,imagine me  you,2005-01-01,Ol Parker,BBC Film,,https://image.tmdb.org/t/p/w500/oF0wgVKumU52W7nBR6oHJb5FqSa.jpg,
43836,pink panther the,2006-01-01,숀 레비,Metro-Goldwyn-Mayer,,https://image.tmdb.org/t/p/w500/su3gSJ8xShPDaFpsXTIn07yLMj0.jpg,
43869,curious george,2006-01-01,Matthew O'Callaghan,Universal Pictures,,https://image.tmdb.org/t/p/w500/aDhpo5lqDK0zEGEENdGdABY3Xzq.jpg,
43871,firewall,2006-01-01,Richard Loncraine,Village Roadshow Pictures,,https://image.tmdb.org/t/p/w500/qh9O4cn0AJLpa0zAkhJWkIKh6XG.jpg,
43904,when a stranger calls,2006-01-01,Simon West,Davis Entertainment,,https://image.tmdb.org/t/p/w500/g9m9p4mX8SJPEcAOJwH1rjUfUlM.jpg,
43908,london,2005-01-01,Hunter Richards,NFTS,,https://image.tmdb.org/t/p/w500/zvNHklUZcrwdN8xpL7Vsqedru5l.jpg,
43912,freedomland,2006-01-01,Joe Roth,Scott Rudin Productions,,https://image.tmdb.org/t/p/w500/fM9MYcI7BHJ2YqEtcr8JKPE8nDB.jpg,
43914,winter passing,2005-01-01,Adam Rapp,Yari Film Group,,https://image.tmdb.org/t/p/w500/mkG9myN7USNucu0f89dddc16P28.jpg,
43917,eight below,2006-01-01,프랭크 마셜,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/lx4TKiL8lpRvAZsnBKWE8rjTIZZ.jpg,
43919,date movie,2006-01-01,Aaron Seltzer,Regency Enterprises,,https://image.tmdb.org/t/p/w500/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg,
43921,running scared,2006-01-01,Wayne Kramer,True Grit Productions,,https://image.tmdb.org/t/p/w500/tgDKhgdT41hzvYIuJdkxeHx2bpG.jpg,
43928,ultraviolet,2006-01-01,Kurt Wimmer,Ultravi Productions,,https://image.tmdb.org/t/p/w500/rz1tCRyfp0mHBXRJKIrGZxIfnWw.jpg,
43930,just my luck,2006-01-01,Donald Petrie,New Regency Pictures,,https://image.tmdb.org/t/p/w500/vLkf3TjghggR4vZxTqC0U8UaBAL.jpg,
43932,pulse,2006-01-01,Jim Sonzero,Dimension Films,,https://image.tmdb.org/t/p/w500/q2BZets3bhyW5qqYVIblHeDDx6f.jpg,
43936,16 blocks,2006-01-01,리처드 도너,Alcon Entertainment,,https://image.tmdb.org/t/p/w500/7ERtm5i7lyDzgTcYYjyMIEhr34O.jpg,
44004,failure to launch,2006-01-01,Tom Dey,Failure to Launch Productions,,https://image.tmdb.org/t/p/w500/dgEacXoozwvcM7rK5hdYwOfxeum.jpg,
44020,ultimate avengers,2006-01-01,Steven E. Gordon,Lions Gate Family Entertainment,,https://image.tmdb.org/t/p/w500/zyMZ2boSccbaUjOkl6AdzLb6KKd.jpg,
44022,ice age 2 the meltdown,2006-01-01,Carlos Saldanha,20th Century Fox Animation,,https://image.tmdb.org/t/p/w500/1Dy4HsXBdMc5kcsmjKyU1ufI10J.jpg,
44189,ask the dust,2006-01-01,로버트 타운,Cruise/Wagner Productions,,https://image.tmdb.org/t/p/w500/iuJZyJNiQxnmMBBqu40mF0a2nuv.jpg,
44191,v for vendetta,2006-01-01,James McTeigue,Virtual Studios,,https://image.tmdb.org/t/p/w500/XkLKkL5Cw4wWM6N4c4dP2IENmb.jpg,
44193,shes the man,2006-01-01,Andy Fickman,Lakeshore Entertainment,,https://image.tmdb.org/t/p/w500/bzJhzqDsRmoxdYLueZO50MUDEGk.jpg,
44195,thank you for smoking,2006-01-01,제이슨 라이트만,ContentFilm,,https://image.tmdb.org/t/p/w500/cJpeM7U36diFinieBWNLVi0FlQz.jpg,
44197,find me guilty,2006-01-01,시드니 루멧,Bob DeBrino Entertainment,,https://image.tmdb.org/t/p/w500/8M0dkX7jOor7exKor1txoUl9Ynu.jpg,
44199,inside man,2006-01-01,스파이크 리,40 Acres and a Mule Filmworks,,https://image.tmdb.org/t/p/w500/aCq1HODzkbbcB5tsmwPfC3Wi7ul.jpg,
44204,tsotsi,2005-01-01,Gavin Hood,Movieworld Productions,,https://image.tmdb.org/t/p/w500/lBWnlgpcQ0LjDSR0ZNje51xPCFj.jpg,
44225,aquamarine,2006-01-01,Elizabeth Allen Rosenbaum,Fox 2000 Pictures,,https://image.tmdb.org/t/p/w500/g2Hvucs1Q1nir3pyIXuIwo66uFV.jpg,
44238,leprechaun 2,1994-01-01,Rodman Flender,Trimark Pictures,,https://image.tmdb.org/t/p/w500/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,
44241,leprechaun 3,1995-01-01,Brian Trenchard-Smith,Trimark Pictures,,https://image.tmdb.org/t/p/w500/7YWqqpBYGbWS7HCeYJsuEfAQpX8.jpg,
44243,leprechaun 4 in space,1997-01-01,Brian Trenchard-Smith,Trimark Pictures,,https://image.tmdb.org/t/p/w500/2nt0095grCSepz6xU24a5yP5mwc.jpg,
44301,lights in the dusk,2006-01-01,아키 카우리스마키,Sputnik,,https://image.tmdb.org/t/p/w500/irxbhv28DqiBa8Bo6qTCjmmqntO.jpg,
44397,hills have eyes the,2006-01-01,알렉상드르 아자,Fox Searchlight Pictures,,https://image.tmdb.org/t/p/w500/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,
44399,shaggy dog the,2006-01-01,Brian Robbins,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/tGX3YyPaYMbjiRwR5PjRsJW7GtM.jpg,
44555,lives of others the,2006-01-01,플로리안 헨켈 폰 도너스마르크,Creado Film,,https://image.tmdb.org/t/p/w500/5WFjpfHMnJhixNJaET0LKF8ev4K.jpg,
44597,youth of the beast,1963-01-01,스즈키 세이준,Nikkatsu Corporation,,https://image.tmdb.org/t/p/w500/l0m81JusjfCQtWG0HxUV0vTUHIR.jpg,
44613,take the lead,2006-01-01,Liz Friedlander,New Line Cinema,,https://image.tmdb.org/t/p/w500/vkGSs0eeOOISEe9jddBZnRSkn46.jpg,
44633,devil and daniel johnston the,2005-01-01,Jeff Feuerzeig,Complex Corporation,,https://image.tmdb.org/t/p/w500/7c5FUlodgZl52tMlpw2G64kqttt.jpg,
44657,mouchette,1967-01-01,로베르 브레송,Argos films,,https://image.tmdb.org/t/p/w500/8HAn6m2cKZRkCh4VU0AoJ2X6WSZ.jpg,
44665,lucky number slevin,2006-01-01,Paul McGuigan,FilmEngine,,https://image.tmdb.org/t/p/w500/eaVZ2HtVyUboN78LZ999E7BOF29.jpg,
44694,volver,2006-01-01,페드로 알모도바르,El Deseo,,https://image.tmdb.org/t/p/w500/sdqKZQxEYLSXOoto55oZ6uAMRD4.jpg,
44709,akeelah and the bee,2006-01-01,Doug Atchison,Lions Gate Films,,https://image.tmdb.org/t/p/w500/tLejxaLJu8Qh5F2VKacWniMSZ3v.jpg,
44719,brainstorm,2001-01-01,Laís Bodanzky,Dezenove Som e Imagem,,https://image.tmdb.org/t/p/w500/x6NXI2jvi9iKbzjjHRMtZ7mCPjB.jpg,
44731,stay alive,2006-01-01,William Brent Bell,Spyglass Entertainment,,https://image.tmdb.org/t/p/w500/hsSJwroE7jugEROB8tmyxJP91Ho.jpg,
44759,basic instinct 2,2006-01-01,Michael Caton-Jones,Metro-Goldwyn-Mayer,,https://image.tmdb.org/t/p/w500/iWey22bim0UKeZrxIhAKk4idyKm.jpg,
44761,brick,2005-01-01,라이언 존슨,Bergman Lustig Productions,,https://image.tmdb.org/t/p/w500/fYmckpZt66iCHzEtf0faJ3uJBiQ.jpg,
44773,dead hate the living the,2000-01-01,Dave Parker,Full Moon Pictures,,https://image.tmdb.org/t/p/w500/6lrH3ZtxTam346qnhhlm4GgMZoJ.jpg,
44777,evil aliens,2005-01-01,Jake West,Falcon Media Limited,,https://image.tmdb.org/t/p/w500/rSGYrrua4QoyXPhic6GvxgdQFb8.jpg,
44788,this film is not yet rated,2006-01-01,Kirby Dick,BBC,,https://image.tmdb.org/t/p/w500/nXo26FkBBdiEaEDzOPkrSFZC7zO.jpg,
44828,slither,2006-01-01,제임스 건,Strike Entertainment,,https://image.tmdb.org/t/p/w500/1O8shAaDwa8Xn58KFf7Gdjv4XKO.jpg,
44840,benchwarmers the,2006-01-01,Dennis Dugan,Revolution Studios,,https://image.tmdb.org/t/p/w500/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,
44849,renaissance,2006-01-01,Christian Volckman,Onyx Pictures,,https://image.tmdb.org/t/p/w500/hbcj9Uon31lpHMCpWF8E1XEybX1.jpg,
44851,go for zucker,2004-01-01,Dani Levy,WDR,,https://image.tmdb.org/t/p/w500/fHQ00dcvz8bw8hKJk6cOdbLcmBD.jpg,
44864,friends with money,2006-01-01,Nicole Holofcener,This is that,,https://image.tmdb.org/t/p/w500/tmXizpkkMqWgVDtkxAv78mycgh6.jpg,
44889,reefer madness the movie musical,2005-01-01,Andy Fickman,Dead Old Man Productions,,https://image.tmdb.org/t/p/w500/38xnsPZiuIYMTsOXhtTIg1dUnRu.jpg,
44929,candy,2006-01-01,Neil Armfield,Paradigm Hyde Films,,https://image.tmdb.org/t/p/w500/8yYeHX7HD51TGEV4YO5T9vctL6x.jpg,
44931,secrets of a soul,1926-01-01,Georg Wilhelm Pabst,Neumann-Filmproduktion,,https://image.tmdb.org/t/p/w500/y5GPW5wYz3XIk1vlz0H2xlaQcxv.jpg,
44937,child the,2005-01-01,Yasmine Kassari,Soread-2M,,https://image.tmdb.org/t/p/w500/tuwFOfg88uN1Tqi5DEDMlUTShPp.jpg,
44972,scary movie 4,2006-01-01,데이비드 주커,Dimension Films,,https://image.tmdb.org/t/p/w500/6fnD5s7tPKQOxXmBzGcspUl1Qfu.jpg,
44974,hard candy,2005-01-01,David Slade,Vulcan Productions,,https://image.tmdb.org/t/p/w500/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg,
45028,prairie home companion a,2006-01-01,로버트 올트먼,Sandcastle 5,,https://image.tmdb.org/t/p/w500/7AxXWJYzrFx7LIFP3OvCPecwXGE.jpg,
45062,sentinel the,2006-01-01,클라크 존슨,Sentinel Productions,,https://image.tmdb.org/t/p/w500/wPFVeVYuFhCnnOAZZHpMROCbssE.jpg,
45074,wild the,2006-01-01,Audu Paden,Mainframe Entertainment,,https://image.tmdb.org/t/p/w500/zImw7IVg8dxPkqMfT0L33sdsIHC.jpg,
45081,silent hill,2006-01-01,Christophe Gans,Silent Hill DCP Inc.,,https://image.tmdb.org/t/p/w500/jhI1W7nuTmBdV7SW4M5O6oUPcf4.jpg,
45106,american dreamz,2006-01-01,폴 와이츠,Depth of Field,,https://image.tmdb.org/t/p/w500/qwRbRvfJR7jjsaGfS741Tl3DRr7.jpg,
45175,kinky boots,2005-01-01,Julian Jarrold,Miramax,,https://image.tmdb.org/t/p/w500/8EzwkItfERGB05BOKNJTJFo93Z.jpg,
45183,protector the,2005-01-01,쁘랏야 삔깨우,Sahamongkolfilm,,https://image.tmdb.org/t/p/w500/7Hq9RGYJAI03AD38eOlr8L9M1mS.jpg,
45186,mission impossible iii,2006-01-01,J.J. 에이브럼스,Paramount Pictures,,https://image.tmdb.org/t/p/w500/5ewF4yDrc7oez0jfppcNYt5Qh3A.jpg,
45208,rv,2006-01-01,Barry Sonnenfeld,Columbia Pictures,,https://image.tmdb.org/t/p/w500/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,
45210,united 93,2006-01-01,폴 그린그래스,Sidney Kimmel Entertainment,,https://image.tmdb.org/t/p/w500/gvggRMbjApG2qGnUYHWWqR2PQx3.jpg,
45221,stick it,2006-01-01,Jessica Bendinger,Kaltenbach Pictures,,https://image.tmdb.org/t/p/w500/uMcylxIC7nBpBd8Uf6Apr4MJ1pf.jpg,
45361,american haunting an,2005-01-01,Courtney Solomon,Midsummer Films,,https://image.tmdb.org/t/p/w500/3a3S2LSzpE7pyJNc7yk8mpD6b1y.jpg,
45382,down in the valley,2005-01-01,David Jacobson,Class 5 Films,,https://image.tmdb.org/t/p/w500/pyA58Uz007w2uYkeIqcR96oiGzl.jpg,
45431,over the hedge,2006-01-01,Karey Kirkpatrick,DreamWorks Animation,,https://image.tmdb.org/t/p/w500/13IvM1GUhzRk20mz36TCfcVkfU0.jpg,
45440,art school confidential,2006-01-01,테리 즈위고프,Mr. Mudd,,https://image.tmdb.org/t/p/w500/eV6UL22Zlpsq5XybUupWh0rBOp0.jpg,
45442,poseidon,2006-01-01,볼프강 페터젠,Virtual Studios,,https://image.tmdb.org/t/p/w500/ibKAAqTNO46un4jaKzu0pZfZ85I.jpg,
45447,da vinci code the,2006-01-01,론 하워드,Imagine Entertainment,,https://image.tmdb.org/t/p/w500/52cjQg88xZNx8JKU7GpbIf19mL1.jpg,
45499,xmen the last stand,2006-01-01,브렛 래트너,The Donners' Company,,https://image.tmdb.org/t/p/w500/xyjp5pnhz5QszUc4QdmU1VHfx8g.jpg,
45501,breakup the,2006-01-01,페이턴 리드,Universal Pictures,,https://image.tmdb.org/t/p/w500/ghCLIPRZNAndBoIZJ8f7lN5Mlly.jpg,
45503,peaceful warrior,2006-01-01,Victor Salva,Sobini Films,,https://image.tmdb.org/t/p/w500/r4VQCZe3aSo7TmmsxcyLqaoMR1l.jpg,
45517,cars,2006-01-01,존 라세터,Pixar,,https://image.tmdb.org/t/p/w500/uwQMfpTRXQUHvGKtnHGdQE7nZWv.jpg,
45635,notorious bettie page the,2005-01-01,메리 해론,John Wells Productions,,https://image.tmdb.org/t/p/w500/jRzcb9O8WdGmJdz8EESEaBEuZZJ.jpg,
45648,game 6,2005-01-01,Michael Hoffman,Vox3 Films,,https://image.tmdb.org/t/p/w500/nwXLO5SWMt7xTIPhPMcM1qBZJxg.jpg,
45658,on a clear day,2005-01-01,Gaby Dellal,The Glasgow Film Fund,,https://image.tmdb.org/t/p/w500/gE2TRj270Z4KJ5tjSnhpROBwxIH.jpg,
45662,omen the,2006-01-01,John Moore,20th Century Fox,,https://image.tmdb.org/t/p/w500/wIhwFPGpNFPkZyiT1rTDt6Bozvs.jpg,
45666,nacho libre,2006-01-01,자레드 헤스,Paramount Pictures,,https://image.tmdb.org/t/p/w500/kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,
45668,lake house the,2006-01-01,Alejandro Agresti,Vertigo Entertainment,,https://image.tmdb.org/t/p/w500/spLrKu6jNQrWiQTkQ64ty51UsY.jpg,
45672,click,2006-01-01,Frank Coraci,Original Film,,https://image.tmdb.org/t/p/w500/zf5IuZL96vwWGrdIU4snRmLGn0T.jpg,
45720,devil wears prada the,2006-01-01,데이비드 프랭클,Fox 2000 Pictures,,https://image.tmdb.org/t/p/w500/lxjGbkRnY9d2j8cxIHxX57NNvRH.jpg,
45722,pirates of the caribbean dead mans chest,2006-01-01,고어 버빈스키,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/6tD4oT7C01aZLVfoZDz5VFVbJCi.jpg,
45726,you me and dupree,2006-01-01,안소니 루소,MMCB Film Produktion 2004,,https://image.tmdb.org/t/p/w500/rtqbg1CKR4dFdmHxmsiM3u9n71I.jpg,
45728,clerks ii,2006-01-01,케빈 스미스,The Weinstein Company,,https://image.tmdb.org/t/p/w500/cLSW0nW94XT0DmBS69ublcLfQ9c.jpg,
45730,lady in the water,2006-01-01,M. 나이트 샤말란,Legendary Pictures,,https://image.tmdb.org/t/p/w500/6IZXC24jSf1u97tx6wlLHbZOMLL.jpg,
