work_id,name,author,ISBN,publisher,created_at,ai_summary,cover_img,reward
204163,medieval womens writing,Diane Watt,,,1900-01-01,,,
204164,before the lamps went out,Geoffrey Jules Marcus,[''],,1900-01-01,,,
204165,cazzarola,Norman Nawrocki,,,1900-01-01,,,
204166,quantum information and computation for chemistry,Aaron R. Dinner,[''],,1900-01-01,,,
204167,fresh meat,Matthew Firth,[''],,1997,,https://covers.openlibrary.org/b/id/8292903-L.jpg,
204168,wow wowzer,Ladybird Books Staff,,,1900-01-01,,,
204169,project x origins  pink book band oxford level 1  my home,Danny Waddell,,,1900-01-01,,,
204170,unrepentant cowboy,Joanna Wayne,[''],,1900-01-01,,,
204171,project x origins  dark red book band oxford level 17  time,Claire Llewellyn,,,1900-01-01,,,
204172,319th in action,William B. Monroe,[''],,1900-01-01,,,
204173,deal with the devil,Peter Lance,[''],,1900-01-01,,,
204174,henri labrouste,Andrew Lloyd Webber,[''],,January 2002,,,
204175,select translations from old english poetry,Albert S. Cook,[''],,1900-01-01,,,
204176,no labour no battle,John Starling,,,1900-01-01,,,
204177,wandering spirit,Anita Yin-Fong Wong,[''],,1900-01-01,,,
204178,settling saskatchewan,Alan B. Anderson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13110738-L.jpg,
204179,superior spiderman vol 5,Christos Gage,,,1900-01-01,,,
204180,we live and learn,Claudia Walthing,[''],,1900-01-01,,,
204181,returning to karl popper,Alexander Naraniecki,[''],,1900-01-01,,,
204182,anton and cecil book 1,Lisa Martin,,,1900-01-01,,,
204183,lagan love,Peter Murphy,[''],,1900-01-01,,,
204184,allamerican god,Paul S. Kesner,,,1900-01-01,,,
204185,fury,Elizabeth Kay,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12188265-L.jpg,
204186,mystery lover,Lisa Childs,[''],,1900-01-01,,,
204187,garden in my mind,Stephie McCumbee,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14469206-L.jpg,
204189,viii,Harriet Castor,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10379075-L.jpg,
204190,food microbiology laboratory for the food science student,Cangliang Shen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10379198-L.jpg,
204191,storia segreta dellindustria elettrica,Eugenio Scalfari,,,1900-01-01,,,
204192,new arabian studies,R. L. Bidwell,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4780495-L.jpg,
204194,a doctors tale,Joshua Gerwyn Elias,,,1900-01-01,,,
204195,dark wolf returning,Rhyannon Byrd,[''],,1900-01-01,,,
204196,book of daniel,E. L. Doctorow,[''],,1900-01-01,,,
204197,shake down,Jill Elizabeth Nelson,[''],,1900-01-01,,,
204198,chopin,Jarosław Iwaszkiewicz,[''],,1949,,,
204199,diary of an escape,Antonio Negri,[''],,1900-01-01,,,
204200,russizismen in der deutschen sprache,Irina Ostmann,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13298029-L.jpg,
204201,other trail of tears,Mary Stockwell,[''],,1900-01-01,,,
204202,wojsko i obronno rzeczypospolitej,Leonard Ratajczyk,,,1900-01-01,,,
204203,dundee united,Mike Watson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14307713-L.jpg,
204204,one direction in 3d,Malcolm Croft,[''],,1900-01-01,,,
204205,weile statt eile,Bertrand Stern,,,1900-01-01,,,
204206,models of decisionmaking,Paul Weirich,,,1900-01-01,,,
204207,big sky cowboy,Jennifer Mikels,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12459541-L.jpg,
204208,captives return,Catherine Mann,,,1900-01-01,,,
204209,m d most wanted,Marie Ferrarella,,,1900-01-01,,,
204210,silent pledge,Hannah Alexander,[''],,1900-01-01,,,
204211,malcolms honor,Jillian Hart,,,1900-01-01,,,
204212,in hot water,Mary Lynn Baxter,[''],,1900-01-01,,,
204213,physical evidence,Debra Webb,,,1900-01-01,,,
204214,for revenge or pleasure,Trish Morey,,,1900-01-01,,,
204215,family next door,Barbara McMahon,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10993216-L.jpg,
204216,only man for her,Kristi Gold,[''],,1900-01-01,,,
204217,texans bride,Linda Warren,,,1900-01-01,,,
204218,silken seduction,Yvonne Lindsay,[''],,1900-01-01,,,
204219,force of nature,Peggy Webb,[''],,1900-01-01,,,
204220,father most wanted,Marie Ferrarella,[''],,1900-01-01,,,
204221,african american literature,Keith Gilyard,[''],,1900-01-01,,,
204222,gyvieji protokolai,Rimvydas Delkus,[''],,1998,,,
204223,compulsion to kill,Robert Cox,[''],,1900-01-01,,,
204224,living leaf,Judith Heneghan,[''],,1900-01-01,,,
204225,vocabulaire historique de la france moderne,Paul Delsalle,[''],,1996,,https://covers.openlibrary.org/b/id/2141036-L.jpg,
204226,taking command,David Richards,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12408657-L.jpg,
204227,objects and pseudoobjects,Bruno Leclercq,,,1900-01-01,,,
204228,falling from the sky,Sarina Bowen,[''],,1900-01-01,,,
204229,calendar of early mayors court rolls,A. H. Thomas,,,1900-01-01,,,
204230,state of evil,Don Pendleton,[''],,1900-01-01,,,
204231,force lines,Don Pendleton,[''],,1900-01-01,,,
204232,white women black men,Martha Elizabeth Hodes,,,1900-01-01,,,
204233,the rise of young shakespeare,Denton Jaques Snider,[''],,1925,,,
204234,idea of a river,Paul Scaton,[''],,1900-01-01,,,
204235,confession,Sierra Kincade,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12605296-L.jpg,
204236,doctors orders,Sharon De Vita,,,1900-01-01,,,
204237,falling for grace,Stella Bagwell,[''],,1900-01-01,,,
204238,flirting with disaster,Victoria Dahl,[''],,1900-01-01,,,
204239,language maintenance  language attrition,Roman Laskowski,,,1900-01-01,,,
204240,marvel platinum definitive antman,Stan Lee,,,1900-01-01,,,
204241,realt,James Brogden,[''],,1900-01-01,,,
204242,studien zu sprache und stil in alt und mittelhochdeutscher literatur,Helge Eilers,,,1900-01-01,,,
204243,pig and the rainbow hair,Barbara Catchpole,[''],,1900-01-01,,,
204244,os organoosmium compounds,Karin Greiner,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10382275-L.jpg,
204245,regency rakes redemption,Louise Allen,,,1900-01-01,,,
204246,twentyfirst century biopolitics,Bogdana Koljevic,,,1900-01-01,,,
204247,gafa,Ré Ó Laighléis,[''],,1996,,,
204248,climate change effects on soils,Claudia Holmes,[''],,1900-01-01,,,
204249,one crimson thread,Micheal O'Siadhail,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13093900-L.jpg,
204250,first easter,Karen Williamson,[''],,1900-01-01,,,
204251,protecting the colton bride,Elle James,,,1900-01-01,,,
204252,il tait trois fois manon suzie flavie,Marie Potvin,,,1900-01-01,,,
204253,forces and magnets,Peter Riley,[''],,1900-01-01,,,
204254,organic chemistry plus masteringchemistry with etext  access card package,Paula Yurkanis Bruice,,,1900-01-01,,,
204255,nature of my inheritance,Bradford Morrow,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14500196-L.jpg,
204256,wilhelm busch,Gustav Sichelschmidt,[''],,1992,,https://covers.openlibrary.org/b/id/14307257-L.jpg,
204257,offenders no more,Theo Gavrielides,[''],,1900-01-01,,,
204258,sandra and the flying elephants of belfast,Darrin Wedlock,[''],,1900-01-01,,,
204259,shetland diaries,Simon King,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10383444-L.jpg,
204260,familial discourses in the book of margery kempe,Raphaela Sophia Rohrhofer,[''],,1900-01-01,,,
204261,reunited for the billionaires legacy,Jennifer Hayward,,,1900-01-01,,,
204262,shang dynasty china,Tracey Kelly,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14702677-L.jpg,
204263,return to moondilla,Tony Parsons,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13085700-L.jpg,
204264,dress to impress,Coleen McLoughlin,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10383919-L.jpg,
204265,anomaly,Caitlin Lynagh,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12851843-L.jpg,
204266,genius of place,Christopher C. Apap,[''],,1900-01-01,,,
204267,red hot,Lisa Childs,,,1900-01-01,,,
204268,desert knights,Olivia Gates,[''],,1900-01-01,,,
204269,regency earls pleasure,Isabelle Goddard,,,1900-01-01,,,
204270,scoundrel of dunborough,Margaret Moore,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13104761-L.jpg,
204271,department of defense role in the arctic,Jaqueline Weber,[''],,1900-01-01,,,
204272,arresting developments,Lena Diaz,[''],,1900-01-01,,,
204273,validating analytic rating scales,Armin Berger,[''],,1900-01-01,,,
204274,fighters under construction in world war two,Graham Simons,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12172225-L.jpg,
204275,hunters and the hunted,Bryan Perrett,[''],,1900-01-01,,,
204276,ban ji xin li xue,"Wang, Jian",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10385088-L.jpg,
204277,complete victoria cross,Kevin Brazier,[''],,1900-01-01,,,
204278,passchendaele,Bob Carruthers,[''],,1900-01-01,,,
204279,my washington dc,Kathy Jakobsen,,,1900-01-01,,,
204280,physics foundation,Catherine Wilson,[''],,1900-01-01,,,
204281,innocents sinful craving,Sara Craven,,,1900-01-01,,,
204282,immigrant and refugee children and families,Alan Dettlaff,[''],,1900-01-01,,,
204283,agamben,Claire Colebrook,[''],,1900-01-01,,,
204284,english humour for beginners,George Mikes,,,1900-01-01,,,
204285,homers iliad the basel commentary,Marina Coray,,,1900-01-01,,,
204286,beast of bone creek,Curtis Jobling,[''],,1900-01-01,,,
204287,opening time,Mick Delap,[''],,1900-01-01,,,
204288,christianity bookburning and censorship in late antiquity,Dirk Rohmann,,,1900-01-01,,,
204289,happy endings,ADA Adverse Staff,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13422096-L.jpg,
204290,stories from the amazon,Saviour Pirotta,[''],,1900-01-01,,,
204291,one tough texan,Barb Han,[''],,1900-01-01,,,
204292,killer nashville noir,Clay Stafford,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11397982-L.jpg,
204293,householder,Ruth Prawer Jhabvala,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14982475-L.jpg,
204294,kingdom of leoncastilla under king alfonso vii 11261157,Bernard F. Reilly,,,1900-01-01,,,
204295,boris groys,Boris Groys,[''],,1900-01-01,,,
204296,philosophy after nature,Rosi Braidotti,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13306972-L.jpg,
204297,ordnungsvorstellungen im deutschen offizierskorps 19151923,Grischa Sutterer,,,1900-01-01,,,
204298,portable modernisms,Emily Ridge,[''],,1900-01-01,,,
204299,rulers and capital in historical perspective,Abhishek Chatterjee,[''],,1900-01-01,,,
204300,on the threshold of exact science,Annelise Maier,[''],,1900-01-01,,,
204301,soul question  where do we go from here  part 2,Sidney Harley,,,1900-01-01,,,
204302,shifting cultivation policies,Malcolm Cairns,[''],,1900-01-01,,,
204303,one summer in positano,Georgie Capron,[''],,1900-01-01,,,
204304,lord hunters cinderella heiress,Lara Temple,,,1900-01-01,,,
204305,aas level computer science for ocr student book with cambridge elevate enhanced edition,Alistair Surrall,,,1900-01-01,,,
204306,korean crisis,Jack Van Der Slik,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12090153-L.jpg,
204307,her dirty little secret,J. C. Harroway,[''],,1900-01-01,,,
204308,racism and intolerance,Louise Spilsbury,,,1900-01-01,,,
204309,weight of the earth,David Wojnarowicz,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11348964-L.jpg,
204310,power knowledge  aborigines,Bain Attwood,,,1900-01-01,,,
204311,death by dna,Pierce Roberts,[''],,1900-01-01,,,
204312,west coast main line freight trains,Jonathan Lewis,[''],,1900-01-01,,,
204313,sticker stories  fairy tale adventures,Nila Aye,,,1900-01-01,,,
204314,architecture and infrastructure of britains railways,Patrick Bennett,,,1900-01-01,,,
204315,head above water,Hugh Shankland,[''],,1900-01-01,,,
204316,scotch professors,John Cairney,[''],,1900-01-01,,,
204317,le thtre grec,"Navarre, Octave",,,1900-01-01,,,
204318,as far as our feet will carry us,Galaad,[''],,1900-01-01,,,
204319,soundtracking germany,Melanie Schiller,[''],,1900-01-01,,,
204320,deportment,Alice Burdick,[''],,1900-01-01,,,
204321,tales from an itinerant agronomist,David Gibbon,[''],,1900-01-01,,,
204322,amidst cheers they marched to war,Hannah Spencer,,,1900-01-01,,,
204323,az of portsmouth,Philip MacDougall,,,1900-01-01,,,
204324,jesus le rabbi de nazareth,Bernard Chouraqui,,,1900-01-01,,,
204325,one summer at deers leap,Elizabeth Elgin,,,1900-01-01,,,
204326,meet me at the intersection,Ambelin Kwaymullina,[''],,1900-01-01,,,
204327,water activity,Rockland,[''],,1900-01-01,,,
204328,secret oswestry,John Idris Jones,[''],,1900-01-01,,,
204329,blood white and blue,James Silvester,,,1900-01-01,,,
204330,a poem vpon the imprisonment of mr calamy in nevvgate,Robert Wild,,,1900-01-01,,,
204331,genesis quest,Michael Marshall,[''],,1900-01-01,,,
204332,bible in crime fiction and drama,Caroline Blyth,[''],,1900-01-01,,,
204333,cornelia,Suzanne Dixon,[''],,1900-01-01,,,
204334,recoverability as a firstclass security objective,"National Academies of Sciences, Engineering, and Medicine",,,1900-01-01,,,
204335,men possessed by god,Jacques Lacarrière,[''],,1964,,https://covers.openlibrary.org/b/id/10992786-L.jpg,
204336,balkan revolutionary tradition,Dimitrije Djordjevic,[''],,1900-01-01,,,
204337,visions of the now,Anna Lundh,[''],,1900-01-01,,,
204338,3d printing in chemical sciences,Brett Paull,[''],,1900-01-01,,,
204339,entertaining mr pepys,Deborah Swift,[''],,1900-01-01,,,
204340,east coast main line,Adam Head,[''],,1900-01-01,,,
204341,passionate reunion in fiji,Michelle Smart,,,1900-01-01,,,
204342,sexual violence in german culture,Sabine H. Smith,[''],,1998,,https://covers.openlibrary.org/b/id/3750506-L.jpg,
204343,shelley,Shelley Hull,[''],,1900-01-01,,,
204344,environment and sustainability,Celil Aydin,[''],,1900-01-01,,,
204345,az of fantasy football,Tom Holmes,,,1900-01-01,,,
204346,elements dune theorie unitaire dunivers,"Charon, Jean E.",,,1900-01-01,,,
204347,unspoken as heritage,Harry Harootunian,[''],,1900-01-01,,,
204348,monument lab,Paul M. Farber,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13840666-L.jpg,
204349,sentido y practica de la critica literaria sociohistorica,Hernán Vidal,,,1900-01-01,,,
204350,seres imaginarios,Agustín Celis,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10390004-L.jpg,
204351,outlining your novel workbook,K.M. Weiland,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10390065-L.jpg,
204352,young childrens play,Jeffrey Trawick-Smith,,,1900-01-01,,,
204353,la guerra in africa settentrionale,Andrea Saccoman,[''],,2007,,,
204354,death in the hills,Margaret Hutchinson,[''],,1900-01-01,,,
204355,understanding religious experience,Paul K. Moser,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13599500-L.jpg,
204356,nicolaas van wijk,Jan Paul Hinrichs,[''],,1900-01-01,,,
204357,life of bryan,Andrew Lambirth,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13891015-L.jpg,
204358,alfonso xii,Isabel Margarit,[''],,1998,,https://covers.openlibrary.org/b/id/14252227-L.jpg,
204359,star trek  the u s s voyager ncc74656 illustrated handbook  captain janeways ship from star trek,Ben Robinson,,,1900-01-01,,,
204360,improvise,Max Dickins,,,1900-01-01,,,
204361,bostons apollo  john singer sargent and thomas mckeller,Lorraine O'Grady,,,1900-01-01,,,
204362,william nelson lovatt in late qing china,Wayne Patterson,[''],,1900-01-01,,,
204363,eyes of rigel,Roy Jacobsen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12408510-L.jpg,
204364,artificial intelligence for business,Jason L. Anderson,[''],,1900-01-01,,,
204365,livingroom matsunagasan 3,Keiko Iwashita,,,1900-01-01,,,
204366,heavens door,Keiichi Koike,,,1900-01-01,,,
204367,korean diaspora across the world,Eun-Jeong Han,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14126349-L.jpg,
204368,billionaire wilderness,Justin Farrell,[''],,1900-01-01,,,
204369,martino martini,"International Symposium on Martino Martini and Cultural Exchanges between China and the West (1994 Beijing, China)",[''],,1996,,,
204370,dont stop,Christine McVie,,,1900-01-01,,,
204371,cosmopolitanism in the indian english novel,Mostafa Azizpour Shoobie,[''],,1900-01-01,,,
204372,straits of treachery,Richard Hopton,[''],,1900-01-01,,,
204373,silence on cold river,Casey Dunn,[''],,1900-01-01,,,
204374,un sommelier  votre table,Jessica Harnois,,,1900-01-01,,,
204375,avengers by jonathan hickman,Jonathan Hickman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11975078-L.jpg,
204376,nyugati magyar irodalmi lexikon es bibliografia,"Borbándi, Gyula",,,1900-01-01,,,
204377,quicksilver,Mary Gallagher,[''],,1982,,https://covers.openlibrary.org/b/id/6959385-L.jpg,
204378,one dead at the paris opera ballet,Felicia McCarren,[''],,1900-01-01,,,
204379,owl,M. Raiya,[''],,1900-01-01,,,
204380,police and children,Alfred J. Kahn,[''],,1951,,,
204381,clinic,Ray Carole,[''],,1900-01-01,,,
204382,mr campions seance,Mike Ripley,,,1900-01-01,,,
204383,animal colours,Susi Martin,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10393109-L.jpg,
204384,kuwait and alsabah,Rivka Azoulay,,,1900-01-01,,,
204385,great secret,Jennet Conant,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10706048-L.jpg,
204386,blood runs coal,"Bradley, Mark A.",[''],,1900-01-01,,,
204387,recognizing and treating hoarding disorder,Carol Mathews,[''],,1900-01-01,,,
204388,empire of the winds,Philip Bowring,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13453327-L.jpg,
204389,haunted states of america set 3,Thomas Kingsley Troupe,,,1900-01-01,,,
204390,beast of new castle,Larry Sells,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13199382-L.jpg,
204391,strangers next door,Tim Lindsey,,,1900-01-01,,,
204392,british nannies and the great war,Louise Heren,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12651458-L.jpg,
204393,london burning,Anthony Quinn,,,1900-01-01,,,
204394,because they wanted to,Mary Gaitskill,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2386907-L.jpg,
204395,themis,G. van Roermund,,,1900-01-01,,,
204396,twelve nights,Urs Faes,[''],,1900-01-01,,,
204397,red army in austria,KARNER/RUGGENTHALER/,[''],,1900-01-01,,,
204398,globe on paper,Giuseppe Marcocci,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13781464-L.jpg,
204399,carolines dilemma,Bettina Bradbury,,,1900-01-01,,,
